id_label,nom_fichier_vignette,hash_vignette,area,length,width,ratio,roundness,rectangularity,perimeter,perim_area,compactness,color_blue_mean,color_green_mean,color_red_mean,color_blue_var,color_green_var,color_red_var,gray_level_min,gray_level_max,gray_level_mean,gray_level_var
5;7,21_d-2020-08-21_tr_n-000_h-210042;648;709;1007;1039;V0.png,a523e835d4c199446e0c8e8885809546,447,62.8462,15.6923,4.0049,0.0360247,0.453254,156.652,2.85346,0.2289,40.1721,118.463,109.87,7.34324,633.56,342.847,81,158,106.241,404.948
5;7,21_d-2020-08-21_tr_n-000_h-210042;649;716;1481;1523;V0.png,568d2d9f52e6dea5dd8fd840591232f5,608.5,74.6847,15.6525,4.77143,0.0347254,0.52053,182.066,3.34219,0.230681,28.5445,135.653,110.019,6.78524,274.206,175.916,94,154,115.466,177.23
5;7,21_d-2020-08-21_tr_n-000_h-210042;750;827;190;235;V0.png,176ccdc502e94fbbd9ad278826946b67,894.5,82.7641,15.1573,5.46036,0.0415668,0.713046,198.208,4.51293,0.286119,54.825,147.98,129.745,44.8957,87.5676,78.3332,115,165,131.872,71.5282
5;7,21_d-2020-08-21_tr_n-000_h-210042;789;850;1435;1458;V0.png,2185696ea2e1c5e0065cd5c4e6229e51,557.5,62.5805,15.8895,3.93848,0.0453124,0.560655,149.782,3.72208,0.312275,36.4775,128.934,102.416,3.77361,336.328,199.687,82,154,110.021,213.908
5;7,21_d-2020-08-21_tr_n-000_h-210042;795;867;747;764;V0.png,b3c26ffd3cc59e695367e0b9b7106bfe,536,72,17,4.23529,0.0329117,0.437909,168.225,3.1862,0.238008,46.0359,138.93,119.993,2.25361,216.866,155.408,103,159,122.06,149.286
5;7,21_d-2020-08-21_tr_n-000_h-210042;880;941;1100;1131;V0.png,35f1b87fa7158c90ecf4cc2322fbb5bd,405,64.9923,12.0452,5.39571,0.0305198,0.517344,153.338,2.64122,0.216454,53.3667,128.072,112.367,5.83565,303.577,173.35,98,159,114.296,190.17
5;7,21_d-2020-08-21_tr_n-000_h-210042;902;968;1598;1630;V0.png,42a5cb917237ed45dcc05048bdc4dfee,587.5,68.5501,17.4592,3.92631,0.0397962,0.49088,175.238,3.35259,0.240416,32.8472,129.238,105.457,11.0523,431.155,260.557,60,153,110.584,274.107
5;7,21_d-2020-08-21_tr_n-000_h-210042;911;950;1389;1443;V0.png,d53d2a32106720e1c32139fb4be1ebf0,787.5,62.2422,17.3501,3.58743,0.064704,0.72923,145.238,5.42215,0.46914,43.6123,130.37,109.725,15.9041,183.191,120.966,95,159,113.732,124.073
5;7,21_d-2020-08-22_tr_n-000_h-000018;506;571;781;799;V0.png,55f9f7de5ae5a4ebc025b0206dca8cfa,660,65.6123,15.7571,4.16399,0.0488005,0.638386,156.569,4.21541,0.338333,35.4542,104.293,96.1477,60.7924,472.998,346.865,76,160,93.9398,365.14
5;7,21_d-2020-08-23_tr_n-000_h-210045;1038;1062;120;210;V0.png,05bb68e06bd742b4a22ad1960216c3e9,1159,90.3075,17.9956,5.0183,0.0452362,0.713169,207.539,5.58449,0.338138,57.0215,138.733,126.121,55.3459,162.691,138.83,106,164,125.682,133.623
5;7,21_d-2020-08-23_tr_n-000_h-210045;1055;1084;1470;1548;V0.png,0388577e4eb0e4dc7b560b2959486e63,1260,78.1862,23.51,3.32565,0.0656086,0.685468,192.024,6.56167,0.429406,42.4862,120.323,104.267,5.31747,297.753,198.392,87,160,106.242,203.592
5;7,21_d-2020-08-23_tr_n-000_h-210045;1343;1368;1318;1398;V0.png,09449eded012be72d8fb074a18d6c996,1229,80.184,23.5153,3.40986,0.0608453,0.651799,190.024,6.46759,0.427704,54.703,119.487,104.785,8.17682,281.52,186.237,82,160,107.142,188.462
5;7,21_d-2020-08-23_tr_n-000_h-210045;1527;1568;983;1070;V0.png,ed387973dc308d0309e3bb52a5673996,2198,86.3095,36.661,2.35426,0.0939206,0.694649,245.48,8.95388,0.458358,63.4415,130.841,113.619,6.19107,207.991,165.068,95,161,117.598,149.873
5;7,21_d-2020-08-23_tr_n-000_h-210045;2142;2188;1358;1424;V0.png,fffb4b763f7514cfa272224c7970d191,1034.5,76.9996,19.7329,3.90209,0.0555397,0.680849,187.037,5.531,0.37161,26.9487,124.479,106.895,228.614,449.661,265.389,73,164,107.933,311.853
5;7,21_d-2020-08-24_tr_n-000_h-000106;1269;1339;1416;1472;V0.png,a2e6f94cd8392803d1cf205fa144f822,1574,80.2457,26.2469,3.05734,0.0778057,0.747316,204.25,7.70625,0.474123,50.1341,111.542,91.3865,24.9313,317.722,181.369,70,159,98.0278,206.845
5;7,21_d-2020-08-24_tr_n-000_h-000106;942;1010;1494;1530;V0.png,2309b242f7cbe5c360867f5132fb6031,1363.5,72.0498,24.6975,2.91729,0.0836065,0.766249,177.924,7.66339,0.541248,40.2889,121.521,102.919,22.6957,282.255,166.013,78,158,106.238,180.165
5;7,21_d-2020-08-24_tr_n-000_h-210043;1759;1779;1451;1530;V0.png,3115402af101ebbbd8f41ab5e793421c,1132,78.8426,18.8451,4.18371,0.0579662,0.76188,187.397,6.04065,0.405071,36.11,126.921,101.993,48.313,403.28,270.861,72,159,108.406,274.955
5;7,21_d-2020-08-25_tr_n-000_h-210022;1015;1050;1266;1338;V0.png,595c38e5614b986e81e1d9e3723e3681,1172.5,74.5385,20.1538,3.69847,0.0671741,0.780503,177.924,6.5899,0.46543,52.5997,128.315,111.743,3.95343,223.936,144.529,95,157,114.376,151.549
5;7,21_d-2020-08-25_tr_n-000_h-210022;689;716;750;835;V0.png,0a18b748f890d34e90fcf888c68e57ba,1403.5,85,27,3.14815,0.0618336,0.611547,214.752,6.53544,0.382425,41.2457,125.2,111.672,10.1733,366.143,231.744,89,161,111.4,251.11
5;7,21_d-2020-08-25_tr_n-000_h-210022;853;881;1580;1631;V0.png,d6d454ba29d66862d82d92f0fcc2ae36,872.5,55.0516,21.7499,2.53112,0.091638,0.728682,140.326,6.21767,0.5568,32.735,107.46,95.1944,21.6136,438.528,211.55,72,155,95.0032,277.057
5;7,21_d-2020-08-26_tr_n-000_h-210013;463;516;1454;1495;V0.png,6aba77aa50a7880dce4acb64fe1a46c2,1056,56.2226,25.144,2.23602,0.106339,0.746998,153.48,6.88036,0.563338,25.6091,135.745,106.657,92.3436,241.956,211.218,93,160,114.424,185.491
5;7,21_d-2020-08-27_tr_n-000_h-000016;1345;1426;740;793;V0.png,f4a980de907601b0179082e17f518773,2043,84.6348,33.6151,2.51776,0.0907864,0.718101,224.593,9.09646,0.508963,65.8539,126.523,109.971,7.09945,222.513,147.738,96,161,114.346,151.528
5;7,243_d-2021-07-28_tr_n-000_h-010126;785;827;879;953;V0.png,0af3556fc6ed1159f63af3dd0526c8f5,1278,78.2624,21.019,3.7234,0.0664163,0.7769,193.137,6.61706,0.430536,50.5843,127.112,118.299,18.8728,289.106,172.778,92,162,115.435,193.179
5;7,243_d-2021-08-17_tr_n-000_h-230544;156;237;1286;1343;V0.png,0180b6badfd5d3903b77f2a2ee790b30,1921,78.1827,57.8697,1.35101,0.100036,0.424586,292.735,6.56225,0.281701,29.8856,105.325,101.938,249.493,1062.14,739.842,33,170,95.6872,828.322
5;7,243_d-2021-08-17_tr_n-000_h-230544;2211;2275;981;1041;V0.png,4e1d6e8383cd76a76c055a7a4bdd0c68,1366,76.3675,23.3345,3.27273,0.0745561,0.766555,189.078,7.22452,0.480151,32.8083,106.624,99.6028,185.744,674.39,491.599,51,167,96.1153,519.485
5;7,243_d-2021-08-18_tr_n-000_h-010131;896;957;1310;1331;V0.png,320c2aee1685eaa00b100665801d4636,727,61.4539,14.7136,4.17667,0.0612754,0.804019,148.225,4.90469,0.415814,49.947,129.759,121.044,14.7437,369.752,246.637,91,161,117.797,259.768
5;7,243_d-2021-08-18_tr_n-000_h-233928;389;420;505;586;V0.png,09321ba306736d3ea20b363b662b93b8,1797.5,82.6261,27.9687,2.95424,0.0838078,0.777821,208.953,8.6024,0.517345,33.4958,108.152,101.303,73.1411,470.782,257.025,52,162,97.5539,327.005
5;7,243_d-2021-08-21_tr_n-000_h-010952;1635;1717;1436;1462;V0.png,c711b1cdf3c940ddf692c290969d9519,1539.5,82.2988,24.2655,3.3916,0.0723507,0.770898,200.468,7.67953,0.481392,51.0429,117.896,108.66,63.8768,291.594,241.726,86,165,107.5,235.645
5;7,243_d-2021-08-23_tr_n-000_h-231140;58;127;836;864;V0.png,337a5faad9ed513cd833f3cef85b7fad,1110.5,70.8296,22.2819,3.17879,0.0704595,0.703642,179.095,6.2006,0.43507,17.6431,81.3594,73.6069,282.805,1113.25,767.439,28,160,71.7222,871.77
5;7,243_d-2021-08-23_tr_n-000_h-231140;691;774;461;493;V0.png,3261a1e37820d1c34758c138ef2a4cfc,1650,81.903,30.3579,2.69792,0.0782951,0.66361,204.652,8.06248,0.495066,41.2325,123.879,116.313,48.3453,381.452,345.679,83,164,112.132,304.671
5;7,243_d-2021-08-24_tr_n-000_h-010126;1577;1630;1268;1337;V0.png,db6805d8d0a0941d631dc7278fdcb4ab,1456.5,74.1114,27.0134,2.74351,0.0844093,0.727523,194.35,7.4942,0.484563,52.0007,126.236,114.969,16.1088,215.306,172.051,93,161,114.076,158.98
5;7,243_d-2021-08-24_tr_n-000_h-010126;499;558;704;748;V0.png,a00ad74b412eb382bae85ce93d5e790b,1229.5,62.0723,26.0688,2.38109,0.101574,0.759817,173.723,7.07736,0.511946,39.0653,107.33,103.816,69.7767,645.213,451.423,66,162,98.5004,478.859
5;7,243_d-2021-08-24_tr_n-000_h-010126;969;1012;1452;1530;V0.png,7afc71a2416e7086752d18c8df765ea5,1317.5,82.4798,21.7158,3.79815,0.0616461,0.735577,217.037,6.07041,0.351475,47.8353,126.627,120.558,47.8863,325.074,249.486,83,164,115.687,243.453
5;7,243_d-2021-08-24_tr_n-000_h-010402;1516;1560;648;732;V0.png,18575bfa7c38c5862cafab768ec6a546,1230.5,84.8524,41.7352,2.03311,0.0544006,0.347468,304.149,4.04571,0.167154,57.8451,151.057,144.2,10.7646,263.972,192.191,96,163,138.183,188.084
5;7,243_d-2021-08-24_tr_n-000_h-010402;1591;1647;1296;1388;V0.png,e56829ae5cd86518c603ae96938ca788,1687.5,95.0348,48.7151,1.95083,0.0594742,0.3645,283.605,5.95017,0.263649,55.4994,136.142,128.67,25.4473,320.377,256.424,94,165,124.639,242.113
5;7,243_d-2021-08-24_tr_n-000_h-010402;50;114;933;1012;V0.png,d29cc1ea98d1fa9d3833940c96482894,2144.5,85.255,40.4771,2.10625,0.0939153,0.621436,252.291,8.50009,0.423381,23.9194,79.1762,71.1153,401.332,1161.64,849.805,10,168,70.3996,948.656
5;7,243_d-2021-08-24_tr_n-000_h-010402;65;123;855;876;V0.png,ee61f98aae873405121443d1aa2c6f5b,518.5,58.6596,15.1093,3.88235,0.0479645,0.585012,142.125,3.6482,0.322566,33.5672,98.1845,92.35,371.411,1059.43,708.9,43,166,89.0655,844.127
5;7,243_d-2021-08-26_tr_n-000_h-231128;693;765;947;1026;V0.png,e43b80119d767eb6973b3e89b329e533,2167.5,81.8855,50.8827,1.6093,0.102895,0.520214,269.806,8.03355,0.374167,47.2351,131.687,126.194,18.1281,322.65,223.843,92,163,120.345,227.273
5;7,243_d-2021-08-26_tr_n-000_h-231128;885;937;1403;1469;V0.png,f49166e68a2d92d4da8321ecc617abdb,1336.5,72.4712,27.6505,2.62097,0.0810006,0.66696,216.492,6.17343,0.358338,47.1924,130.414,124.461,22.0627,331.362,223.541,88,164,119.1,236.412
5;7,243_d-2021-08-27_tr_n-000_h-231121;1297;1319;509;589;V0.png,a2f0e0d773a091755352c68f1acfa227,1237.5,80.2594,21.1085,3.80223,0.061151,0.730452,195.64,6.32541,0.406295,53.8681,129.847,119.861,8.14614,295.391,211.765,82,161,117.861,209.195
5;7,243_d-2021-08-28_tr_n-000_h-231343;1767;1796;1277;1355;V0.png,dd5b729f9d84c82de2b6333a3bfcc1ca,1472,80.2115,24.1223,3.3252,0.0728257,0.760769,196.368,7.49615,0.47971,44.5288,121.443,111.884,25.0671,298.322,230.915,81,165,109.659,220.998
5;7,243_d-2021-08-28_tr_n-000_h-231343;2128;2172;1028;1102;V0.png,16bdd90a60464bca5a88748422838fc9,1591,74.5552,32.0693,2.32482,0.0911096,0.665431,215.137,7.39528,0.431966,34.7201,109.894,104.042,167.029,621.347,432.459,44,171,99.4587,470.392
5;7,243_d-2021-08-29_tr_n-000_h-011529;1621;1669;1048;1118;V0.png,7965fb9c588782971f3e35c12bba6d4a,1283.5,82.268,20.9617,3.92469,0.0603648,0.744284,187.037,6.86229,0.461055,56.3456,123.283,111.332,2.59969,282.05,230.845,87,160,111.747,205.555
5;7,243_d-2021-08-29_tr_n-000_h-011529;1752;1776;1285;1333;V0.png,05a24a6efa2817776df60c0e35128157,484.5,51.4175,14.5521,3.53333,0.0583339,0.647524,121.154,3.99903,0.414788,45.2305,126.086,116.965,7.74242,226.42,154.581,92,157,114.007,154.331
5;7,243_d-2021-08-29_tr_n-000_h-011529;1879;1905;1352;1435;V0.png,2c92de64bffec46b9e8f254bbe3324f6,1599.5,83,26,3.19231,0.0739057,0.741196,209.64,7.62976,0.457349,41.2417,119.104,112.073,55.4982,371.898,249.182,66,166,108.032,268.339
5;7,243_d-2021-09-03_tr_n-000_h-011528;1324;1360;1246;1304;V0.png,7450166a3e060196a1310b5f1614681b,817,61.5827,25.0795,2.4555,0.0685732,0.528986,173.823,4.70017,0.339794,59.9843,161.583,142.803,3.07391,57.1375,47.6995,132,161,143.957,42.8364
5;7,245_d-2021-07-26_tr_n-000_h-231331;1303;1352;470;546;V0.png,a651b2e0d42fc2375ddd2107ef40d10c,1124.5,85.9222,27.3598,3.14045,0.048484,0.478344,260.291,4.32016,0.208569,50.4021,149.019,126.836,8.03408,173.086,129.177,105,159,130.638,123.502
5;7,245_d-2021-08-16_tr_n-000_h-231155;817;856;735;798;V0.png,3f04c3dbcd001a5dc3b444e946a81d53,1296.5,60.5027,31.9381,1.89438,0.112739,0.670948,178.409,7.267,0.511856,52.2347,136.098,125.883,19.7452,219.536,134.093,84,164,123.377,146.844
5;7,245_d-2021-09-07_tr_n-000_h-230355;999;1063;498;559;V0.png,783469cf6c5e380c5676074a8b486f53,1054,76.6166,41.6938,1.8376,0.0571538,0.329949,287.505,3.66603,0.160236,49.5141,142.829,123.16,14.8595,226.382,164.447,97,163,126.07,160.762
5;7,245_d-2021-09-09_tr_n-000_h-231025;548;564;622;681;V0.png,b0ce6125d77aac7b7d04c2ff0e386fec,548.5,59.3915,13.6709,4.34437,0.049497,0.675547,134.669,4.07295,0.380059,59.359,133.825,120.8,162.014,398.043,279.878,81,169,121.379,292.353
5;7,245_d-2021-09-17_tr_n-000_h-010931;1756;1845;510;545;V0.png,6769972e386080624010edd44dff4b3c,1567.5,92.1954,21.3676,4.31472,0.0587001,0.795685,224.409,6.98501,0.391144,36.5954,133.523,103.587,5.42456,191.937,94.9747,92,153,112.909,117.345
5;7,245_d-2021-09-17_tr_n-000_h-230308;1755;1771;174;225;V0.png,d27e661731f2b23d452cf6f460c9a858,523.5,50.9631,15.9065,3.20392,0.0641587,0.645784,117.497,4.45541,0.476507,22.8472,136.753,103.054,13.4211,352.741,203.058,85,153,113.205,221.274
5;7,245_d-2021-09-30_tr_n-000_h-230555;374;453;1182;1217;V0.png,f30103158d7484278a8c617d1ea201b9,953.5,83.3363,17.5782,4.74089,0.0437021,0.650896,201.037,4.74292,0.29647,55.7493,116.707,107.519,192.903,367.199,317.469,75,171,106.991,313.181
5;7,247_d-2021-08-12_tr_n-000_h-010208;1322;1378;530;607;V0.png,290d83dfcc6ed566ccd293d8abe56cb3,1557.5,83.3158,24.274,3.43231,0.0714205,0.770123,211.664,7.35836,0.436862,53.3968,146.946,121.422,3.06224,63.7104,49.2069,112,159,128.357,44.4656
5;7,247_d-2021-08-13_tr_n-000_h-010604;617;686;454;487;V0.png,9d44809b6b525807768beb26f77ba71d,1157,69.2082,23.1621,2.988,0.0768897,0.72177,182.51,6.33939,0.436487,45.0429,121.088,104.497,53.554,291.723,206.633,83,163,107.504,214.04
5;7,247_d-2021-08-13_tr_n-000_h-231201;1510;1545;92;164;V0.png,eb90992a21b423e5838a4d3e4ff0bc7e,1069.5,77.9019,23.3368,3.33816,0.0560963,0.58829,207.38,5.15721,0.312506,61.9386,152.337,129.065,102.452,150.784,123.87,113,166,135.067,115.434
5;7,247_d-2021-08-13_tr_n-000_h-231201;2014;2065;1021;1112;V0.png,f71bc493fb3abb7b539ad523fa61482c,2840,88.2275,51.5451,1.71166,0.116134,0.624492,295.078,9.62457,0.409877,33.9184,140.758,117.927,27.3988,251.444,184.731,97,162,121.512,176.453
5;7,247_d-2021-08-13_tr_n-000_h-231201;291;316;1032;1114;V0.png,743158ee956415a192b117c465e89170,1343.5,82.4487,21.0915,3.90909,0.06291,0.772583,207.439,6.47662,0.392345,36.5223,113.721,98.7737,217.995,763.215,468.603,48,169,100.446,543.336
5;7,247_d-2021-08-13_tr_n-000_h-231201;688;753;860;921;V0.png,dd8fdd437263bf6a90f2ad85452612ec,1774.5,72.2053,39.6974,1.81889,0.10834,0.619077,228.635,7.76129,0.426582,47.0959,117.408,100.504,24.5551,340.796,210.961,75,181,104.263,233.885
5;7,247_d-2021-08-14_tr_n-000_h-010207;1126;1148;716;802;V0.png,d1e803cee772262ecc545d1284fd6b5d,1307.5,86.3064,20.0248,4.30997,0.0558735,0.756537,203.296,6.43149,0.39755,62.53,149.836,124.737,3.99339,61.6825,54.5866,112,160,131.868,45.4004
5;7,247_d-2021-08-14_tr_n-000_h-010207;1353;1372;1460;1530;V0.png,5b20d342b3e0a3ea2fc3d197d182e2fc,972.5,70.3208,18.168,3.87059,0.0625996,0.7612,165.154,5.88843,0.448043,46.1078,148.713,119.411,4.09429,106.846,61.9043,109,155,127.776,69.7312
5;7,247_d-2021-08-14_tr_n-000_h-010207;715;758;783;863;V0.png,5e3cc8efe572006af169a34d4cb1d866,1494,85.6741,23.4082,3.66,0.064789,0.744959,215.966,6.91777,0.402524,44.6589,130.047,109.827,11.7481,205.413,144.935,88,164,114.099,147.491
5;7,247_d-2021-08-15_tr_n-000_h-010321;2059;2088;1599;1649;V0.png,3c88b17d9e12803e4292fdf28ab26d24,723,52.8378,19.8649,2.65986,0.0824325,0.688823,139.054,5.19943,0.469875,19.4196,143.37,106.319,154.782,329.799,122.689,85,159,117.88,185.037
5;7,247_d-2021-08-15_tr_n-000_h-010321;2453;2522;863;913;V0.png,5a5ce9dfb7bb7c0fe9e73fff2bbd0111,1629.5,73.4292,32.3438,2.27027,0.0961982,0.686111,218.35,7.46278,0.429494,10.5587,128.345,98.7994,248.87,573.382,392.635,70,163,105.872,417.562
5;7,247_d-2021-08-15_tr_n-000_h-230132;2032;2074;1597;1648;V0.png,5f536f56764c140269a2834c018c783c,910,61.8126,20.3365,3.03949,0.0758118,0.723915,156.167,5.82711,0.468895,17.8277,131.138,98.3979,83.2216,723.826,290.59,68,158,107.925,423.528
5;7,247_d-2021-08-15_tr_n-000_h-230132;2443;2514;858;897;V0.png,14fb5ce80edb636cba7cfbe3ea7ab328,557.5,76.9948,15.4929,4.96967,0.0299345,0.467358,182.208,3.05969,0.211018,4.27057,130.019,100.979,27.3145,520.028,364.321,74,154,106.274,365.876
5;7,247_d-2021-08-16_tr_n-000_h-010630;2125;2217;1411;1432;V0.png,ab238932c1b0742a1b10dc88edb2f4e7,1203,92.1224,20.5904,4.47405,0.0451217,0.634214,212.368,5.66471,0.335196,21.4788,138.676,108.913,113.295,434.056,230.869,76,162,116.15,276.337
5;7,247_d-2021-08-16_tr_n-000_h-010630;2144;2192;999;1066;V0.png,17306ea82ff7b8aa9f923c3afa2918c0,1088,75.9939,18.8598,4.02941,0.0599682,0.759124,183.279,5.9363,0.407017,29.9656,139.691,112.472,222.133,473.685,255.313,86,164,118.688,306.616
5;7,247_d-2021-08-16_tr_n-000_h-230812;1142;1184;280;368;V0.png,49ecca1959e8dd13e10b50e23c92cab2,1694.5,92.8477,23.9547,3.87597,0.0625676,0.761868,226.208,7.49089,0.416136,58.1027,133.334,117.811,64.3468,181.751,112.697,93,166,120.119,128.756
5;7,247_d-2021-08-16_tr_n-000_h-230812;1729;1798;740;803;V0.png,23d8633e3ff2fae83153cad972818c26,1528,80.2733,24.5193,3.27389,0.0754799,0.776327,204.392,7.47583,0.459627,47.9129,130.986,111.98,8.73993,256.507,167.833,88,159,115.621,175.633
5;7,247_d-2021-08-16_tr_n-000_h-230812;2342;2382;962;1037;V0.png,45067ed08fb5ad453ed14a9fa398bdc7,1800.5,76.0357,33.6765,2.25782,0.0991308,0.703151,199.238,9.03695,0.569981,24.9883,129.243,108.813,461.863,714.768,485.66,66,168,111.14,520.779
5;7,247_d-2021-08-16_tr_n-000_h-230812;2361;2428;1297;1353;V0.png,bb3617237d6e45f95295e2a8229a07ed,1299,77.3437,20.8906,3.70232,0.0691209,0.803957,192.25,6.75683,0.441659,18.1855,123.671,98.7578,315.502,656.842,410.351,74,162,104.129,460.895
5;7,247_d-2021-08-16_tr_n-000_h-230812;2388;2453;688;735;V0.png,38ae134ee3c903a94a8a6996044725cf,1234,72.2866,21.7748,3.31974,0.075171,0.783979,172.451,7.15566,0.521428,23.6685,126.959,103.002,494.383,741.267,536.301,67,163,107.99,557.219
5;7,247_d-2021-08-16_tr_n-000_h-230812;2425;2484;797;864;V0.png,15e68597861402747181c34c1b3e8975,2002.5,76.3675,37.4767,2.03774,0.109296,0.699686,210.35,9.51983,0.568717,20.3274,123.107,103.399,545.324,802.053,623.697,61,167,105.417,628.536
5;7,247_d-2021-08-17_tr_n-000_h-010738;1100;1180;113;136;V0.png,20ec7643137b56aa7282cbd4fbdb2e03,1391.5,80.2245,22.7022,3.53378,0.0688206,0.764027,195.296,7.12506,0.458463,55.1311,135.495,116.662,160.944,404.811,208.399,92,168,120.723,253.127
5;7,247_d-2021-08-17_tr_n-000_h-010738;1141;1165;273;334;V0.png,fa19fe0285d97d88a5e772dd5609c71d,668,63.2788,19.6506,3.22019,0.0531018,0.537206,150.225,4.44665,0.371963,49.385,128.868,114.072,78.6613,124.896,120.089,94,163,115.322,111.144
5;7,247_d-2021-08-17_tr_n-000_h-010738;1352;1375;959;1031;V0.png,1aa8d604a8e7eb3c713f57fdbcd164a4,957,73.4286,17.3649,4.22857,0.0564979,0.750543,172.225,5.55667,0.405441,75.1701,148.169,124.91,1.8706,80.7511,68.8741,116,161,132.325,59.3458
5;7,247_d-2021-08-17_tr_n-000_h-010738;2124;2183;1338;1378;V0.png,d37d35bd3317bd545a7879ad8584535f,1133.5,60.821,24.5967,2.47273,0.0975358,0.757687,161.924,7.0002,0.543262,22.2246,114.231,89.2346,52.7915,652.699,347.251,68,160,96.0682,424.415
5;7,247_d-2021-08-17_tr_n-000_h-010738;2352;2380;1536;1612;V0.png,4794f3aab38bbb517de79497e173b6e2,1288.5,76.655,23.2811,3.29259,0.0697997,0.722007,194.409,6.62777,0.428411,9.6516,133.824,101.867,303.335,630.403,337.742,76,164,109.749,408.34
5;7,247_d-2021-08-17_tr_n-000_h-010738;2464;2486;1087;1167;V0.png,1f0a8be26ee8589b8d10e993b725c1d2,1103.5,80.1473,20.9762,3.82086,0.0546821,0.656381,191.095,5.7746,0.379736,13.8147,144.782,112.483,383.945,466.14,339.645,82,162,119.86,340.274
5;7,247_d-2021-08-17_tr_n-000_h-010738;287;317;1479;1565;V0.png,a65be3c9af5235723b9b50b5ad585446,1810.5,85.786,26.4085,3.24843,0.0783098,0.79917,233.095,7.7672,0.418736,22.377,95.9165,81.564,229.451,1097.78,705.805,31,166,83.2569,812.203
5;7,247_d-2021-08-17_tr_n-000_h-230629;1027;1100;1517;1550;V0.png,fa53c01bd144456c4c07d80fde811b7b,1247.5,77.2227,21.694,3.55963,0.0665887,0.744656,188.61,6.61417,0.440677,42.9489,128.646,109.37,21.1634,378.945,208.696,69,162,112.837,242.296
5;7,247_d-2021-08-17_tr_n-000_h-230629;1069;1120;888;956;V0.png,a8b3550995eb726264ba089648712520,942,78.2127,14.6996,5.32075,0.0490169,0.81935,182.936,5.14934,0.353722,66.6305,150.473,127.517,4.22114,106.59,90.1551,111,160,133.626,79.3712
5;7,247_d-2021-08-17_tr_n-000_h-230629;1101;1180;93;122;V0.png,7c0dfb190a931981d61f08371690b80b,821,79.5906,23.409,3.4,0.0412543,0.440654,214.167,3.83347,0.224931,60.9814,130.75,118.015,303.343,438.299,444.771,87,171,118.969,395.129
5;7,247_d-2021-08-17_tr_n-000_h-230629;1690;1739;1282;1354;V0.png,bdc502331131d0a963bfcd420998fca4,1035.5,82.361,17.471,4.71415,0.0485912,0.719631,191.037,5.42043,0.356555,44.7675,131.972,106.366,5.46031,185.499,118.681,85,154,113.912,123.906
5;7,247_d-2021-08-17_tr_n-000_h-230629;1764;1805;627;718;V0.png,d5d719f2df9de1140e9b5a64349a82ab,2082.5,88.7172,38.2725,2.31804,0.0842208,0.613325,268.836,7.74637,0.362094,43.8207,143.646,124.556,7.63648,218.586,151.33,102,160,126.249,150.812
5;7,247_d-2021-08-17_tr_n-000_h-230629;1993;2081;813;841;V0.png,83e9a445aa00412614c3f8206d6cae6d,1412.5,90.4682,21.2035,4.26667,0.0549347,0.736352,211.439,6.68043,0.397036,33.1201,134.406,113.541,20.6034,202.008,134.374,97,162,116.259,135.353
5;7,247_d-2021-08-17_tr_n-000_h-230629;461;490;1100;1185;V0.png,d4f57f000325257f9d9687323abe78b0,1450.5,84.4437,24.9084,3.39018,0.064749,0.689613,211.924,6.84444,0.405852,39.9709,115.394,101.012,118.28,552.055,390.317,59,167,102.485,406.277
5;7,247_d-2021-08-18_tr_n-000_h-010655;1292;1341;1140;1208;V0.png,41b624ff3a46cf8b489a0bb0650aaf87,1320,74.357,26.1293,2.84573,0.0759943,0.679398,187.279,7.0483,0.472938,67.0287,146.542,122.693,4.21121,112.588,97.4934,108,161,129.871,86.1567
5;7,247_d-2021-08-18_tr_n-000_h-010655;1607;1684;206;246;V0.png,1ce1315c568fda6f79788afe60f4989f,1210.5,81.6019,20.6901,3.944,0.0578647,0.71697,198.208,6.10722,0.387197,51.2923,149.303,123.323,108.281,193.809,86.9919,107,164,130.354,108.275
5;7,247_d-2021-08-18_tr_n-000_h-010655;1974;2057;978;1003;V0.png,966a2c554551637f317aef790b03789d,1459,83.0917,22.4318,3.70419,0.0672652,0.782769,198.368,7.35503,0.465934,34.8456,124.121,100.825,21.3773,299.321,213.183,86,159,106.452,209.803
5;7,247_d-2021-08-18_tr_n-000_h-010655;2314;2372;155;238;V0.png,725d9577404b14eb5b6c1423b0ccb831,2219.5,86.7329,35.3602,2.45284,0.0939155,0.723697,235.321,9.4318,0.503668,14.5078,126.415,101.646,515.625,743.045,427.554,69,165,106.146,516.679
5;7,247_d-2021-08-18_tr_n-000_h-010655;2329;2367;577;662;V0.png,f27e9522c8565c848232e3c953a6af95,1520.5,86.5573,22.7617,3.80276,0.0645995,0.771753,217.581,6.98821,0.403604,19.8577,132.255,103.89,461.308,729.738,488.615,69,165,110.705,513.817
5;7,247_d-2021-08-18_tr_n-000_h-010655;2432;2492;1518;1587;V0.png,e26b0f045c0ca4c596bc58247948fd48,1801,71.8,41.8,1.7177,0.111203,0.600085,222.108,8.10868,0.458772,9.21911,131.747,105.11,274.848,603.664,364.89,69,161,109.447,401.892
5;7,247_d-2021-08-18_tr_n-000_h-230533;1528;1582;1488;1561;V0.png,534c385ee3ac0c9a42a4739e53e0996a,1319.5,78.3213,27.0134,2.89935,0.0684699,0.623664,240.291,5.49125,0.287172,41.815,134.012,112.605,8.7313,219.181,162.962,88,175,116.704,153.494
